Fecha,Variable,Real,Pred_XGBoost
2025-10-17,Demanda_Interior_Total_MBTUD,545556.0,532240.7
2025-10-20,Demanda_Interior_Total_MBTUD,534960.0,514447.47
2025-10-21,Demanda_Interior_Total_MBTUD,552954.0,543912.25
2025-10-22,Demanda_Interior_Total_MBTUD,547087.0,540186.6
2025-10-23,Demanda_Interior_Total_MBTUD,547045.0,542540.25
2025-10-24,Demanda_Interior_Total_MBTUD,553308.0,540339.75
2025-10-27,Demanda_Interior_Total_MBTUD,541319.0,521405.28
2024-09-04,Demanda_Industrial_Total_MBTUD,249259.0,252862.48
2024-09-05,Demanda_Industrial_Total_MBTUD,247554.0,251501.12
2024-09-06,Demanda_Industrial_Total_MBTUD,257076.0,257225.11
2024-09-09,Demanda_Industrial_Total_MBTUD,266417.0,265683.84
2024-09-10,Demanda_Industrial_Total_MBTUD,273256.0,271717.88
2024-09-11,Demanda_Industrial_Total_MBTUD,273913.0,272483.56
2024-09-12,Demanda_Industrial_Total_MBTUD,271854.0,270950.9
2024-09-13,Demanda_Industrial_Total_MBTUD,273686.0,273473.0
2024-09-16,Demanda_Industrial_Total_MBTUD,244275.0,248333.6
2024-09-17,Demanda_Industrial_Total_MBTUD,251040.0,255044.39
2024-09-18,Demanda_Industrial_Total_MBTUD,252697.0,256528.88
2024-09-19,Demanda_Industrial_Total_MBTUD,247744.0,249117.12
2024-09-20,Demanda_Industrial_Total_MBTUD,248495.0,249597.92
2024-09-23,Demanda_Industrial_Total_MBTUD,241279.0,244017.95
2024-09-24,Demanda_Industrial_Total_MBTUD,251796.0,248928.19
2024-09-25,Demanda_Industrial_Total_MBTUD,247141.0,247034.19
2024-09-26,Demanda_Industrial_Total_MBTUD,249890.0,249390.3
2024-09-27,Demanda_Industrial_Total_MBTUD,250353.0,250077.8
2024-09-30,Demanda_Industrial_Total_MBTUD,240563.0,244061.55
2024-10-01,Demanda_Industrial_Total_MBTUD,241740.0,244132.5
2024-10-02,Demanda_Industrial_Total_MBTUD,251979.0,253829.42
2024-10-03,Demanda_Industrial_Total_MBTUD,248711.0,248068.4
2024-10-04,Demanda_Industrial_Total_MBTUD,247252.0,245906.58
2024-10-07,Demanda_Industrial_Total_MBTUD,242077.0,243116.75
2024-10-08,Demanda_Industrial_Total_MBTUD,248264.0,250703.1
2024-10-09,Demanda_Industrial_Total_MBTUD,245706.0,247047.55
2024-10-10,Demanda_Industrial_Total_MBTUD,255273.0,254916.22
2024-10-11,Demanda_Industrial_Total_MBTUD,248618.0,249161.53
2024-10-14,Demanda_Industrial_Total_MBTUD,231623.0,230989.75
2024-10-15,Demanda_Industrial_Total_MBTUD,258709.0,258270.88
2024-10-16,Demanda_Industrial_Total_MBTUD,247818.0,249627.12
2024-10-17,Demanda_Industrial_Total_MBTUD,247278.0,249946.22
2024-10-18,Demanda_Industrial_Total_MBTUD,249717.0,251119.6
2024-10-21,Demanda_Industrial_Total_MBTUD,253076.0,252946.47
2024-10-22,Demanda_Industrial_Total_MBTUD,256835.0,255809.3
2024-10-23,Demanda_Industrial_Total_MBTUD,257870.0,257518.6
2024-10-24,Demanda_Industrial_Total_MBTUD,245276.0,246531.36
2024-10-25,Demanda_Industrial_Total_MBTUD,241866.0,243811.58
2024-10-28,Demanda_Industrial_Total_MBTUD,254506.0,254013.38
2024-10-29,Demanda_Industrial_Total_MBTUD,248808.0,250763.38
2024-10-30,Demanda_Industrial_Total_MBTUD,239781.0,241812.88
2024-10-31,Demanda_Industrial_Total_MBTUD,249289.0,247548.06
2024-11-01,Demanda_Industrial_Total_MBTUD,229979.0,235376.38
2024-11-04,Demanda_Industrial_Total_MBTUD,210764.0,213066.1
2024-11-05,Demanda_Industrial_Total_MBTUD,236808.0,237907.39
2024-11-06,Demanda_Industrial_Total_MBTUD,237114.0,239916.17
2024-11-07,Demanda_Industrial_Total_MBTUD,242146.0,243268.5
2024-11-08,Demanda_Industrial_Total_MBTUD,248726.0,249929.08
2024-11-11,Demanda_Industrial_Total_MBTUD,235141.0,237614.77
2024-11-12,Demanda_Industrial_Total_MBTUD,251456.0,250643.19
2024-11-13,Demanda_Industrial_Total_MBTUD,252855.0,252139.53
2024-11-14,Demanda_Industrial_Total_MBTUD,271517.0,269577.72
2024-11-15,Demanda_Industrial_Total_MBTUD,253595.0,253194.2
2024-11-18,Demanda_Industrial_Total_MBTUD,248406.0,250560.42
2024-11-19,Demanda_Industrial_Total_MBTUD,266938.0,266148.22
2024-11-20,Demanda_Industrial_Total_MBTUD,264207.0,264531.38
2024-11-21,Demanda_Industrial_Total_MBTUD,269960.0,268775.03
2024-11-22,Demanda_Industrial_Total_MBTUD,266577.0,265868.56
2024-11-25,Demanda_Industrial_Total_MBTUD,260396.0,260443.22
2024-11-26,Demanda_Industrial_Total_MBTUD,253504.0,255166.62
2024-11-27,Demanda_Industrial_Total_MBTUD,261024.0,261102.89
2024-11-29,Demanda_Industrial_Total_MBTUD,256196.0,256764.22
2024-12-02,Demanda_Industrial_Total_MBTUD,252757.0,253391.8
2024-12-03,Demanda_Industrial_Total_MBTUD,259831.0,259758.88
2024-12-04,Demanda_Industrial_Total_MBTUD,258806.0,258213.75
2024-12-05,Demanda_Industrial_Total_MBTUD,263213.0,262419.47
2024-12-06,Demanda_Industrial_Total_MBTUD,262560.0,262150.0
2024-12-09,Demanda_Industrial_Total_MBTUD,267813.0,267201.44
2024-12-10,Demanda_Industrial_Total_MBTUD,266816.0,266894.1
2024-12-11,Demanda_Industrial_Total_MBTUD,267502.0,266775.7
2024-12-12,Demanda_Industrial_Total_MBTUD,260088.0,260313.25
2024-12-13,Demanda_Industrial_Total_MBTUD,239252.0,243793.81
2024-12-16,Demanda_Industrial_Total_MBTUD,235436.0,239503.42
2024-12-17,Demanda_Industrial_Total_MBTUD,235651.0,238870.86
2024-12-18,Demanda_Industrial_Total_MBTUD,242539.0,246483.08
2024-12-19,Demanda_Industrial_Total_MBTUD,253452.0,252874.66
2024-12-20,Demanda_Industrial_Total_MBTUD,246768.0,247402.44
2024-12-23,Demanda_Industrial_Total_MBTUD,213446.0,223567.44
2024-12-24,Demanda_Industrial_Total_MBTUD,187753.0,204001.45
2024-12-26,Demanda_Industrial_Total_MBTUD,218710.0,227740.62
2024-12-27,Demanda_Industrial_Total_MBTUD,222286.0,230525.78
2024-12-30,Demanda_Industrial_Total_MBTUD,201325.0,209013.58
2024-12-31,Demanda_Industrial_Total_MBTUD,167469.0,166416.47
2025-01-02,Demanda_Industrial_Total_MBTUD,185032.0,186066.75
2025-01-03,Demanda_Industrial_Total_MBTUD,220533.0,223764.03
2025-01-06,Demanda_Industrial_Total_MBTUD,207282.0,202946.56
2025-01-07,Demanda_Industrial_Total_MBTUD,230731.0,233890.52
2025-01-08,Demanda_Industrial_Total_MBTUD,233144.0,236158.61
2025-01-09,Demanda_Industrial_Total_MBTUD,241219.0,241954.39
2025-01-10,Demanda_Industrial_Total_MBTUD,244891.0,244880.25
2025-01-13,Demanda_Industrial_Total_MBTUD,242535.0,240852.4
2025-01-14,Demanda_Industrial_Total_MBTUD,251202.0,251264.38
2025-01-15,Demanda_Industrial_Total_MBTUD,245206.0,248124.23
2025-01-16,Demanda_Industrial_Total_MBTUD,254329.0,256165.88
2025-01-17,Demanda_Industrial_Total_MBTUD,255391.0,256124.61
2025-01-21,Demanda_Industrial_Total_MBTUD,258513.0,258366.6
2025-01-22,Demanda_Industrial_Total_MBTUD,253904.0,256477.39
2025-01-23,Demanda_Industrial_Total_MBTUD,257369.0,257952.12
2025-01-24,Demanda_Industrial_Total_MBTUD,259966.0,261417.73
2025-01-27,Demanda_Industrial_Total_MBTUD,252724.0,254654.38
2025-01-28,Demanda_Industrial_Total_MBTUD,257406.0,258796.98
2025-01-29,Demanda_Industrial_Total_MBTUD,241566.0,248377.08
2025-01-30,Demanda_Industrial_Total_MBTUD,246826.0,249981.48
2025-01-31,Demanda_Industrial_Total_MBTUD,252599.0,249955.67
2025-02-03,Demanda_Industrial_Total_MBTUD,238104.0,241364.05
2025-02-04,Demanda_Industrial_Total_MBTUD,246663.0,251413.12
2025-02-05,Demanda_Industrial_Total_MBTUD,247658.0,249826.06
2025-02-06,Demanda_Industrial_Total_MBTUD,247806.0,249485.03
2025-02-07,Demanda_Industrial_Total_MBTUD,245371.0,248080.3
2025-02-10,Demanda_Industrial_Total_MBTUD,244806.0,247075.22
2025-02-11,Demanda_Industrial_Total_MBTUD,249466.0,249623.22
2025-02-12,Demanda_Industrial_Total_MBTUD,259169.0,259090.84
2025-02-13,Demanda_Industrial_Total_MBTUD,251432.0,252104.03
2025-02-14,Demanda_Industrial_Total_MBTUD,249091.0,250693.72
2025-02-18,Demanda_Industrial_Total_MBTUD,248776.0,249314.53
2025-02-19,Demanda_Industrial_Total_MBTUD,247160.0,250641.94
2025-02-20,Demanda_Industrial_Total_MBTUD,249900.0,253041.19
2025-02-21,Demanda_Industrial_Total_MBTUD,254592.0,255064.7
2025-02-24,Demanda_Industrial_Total_MBTUD,249852.0,250873.39
2025-02-25,Demanda_Industrial_Total_MBTUD,249603.0,250699.73
2025-02-26,Demanda_Industrial_Total_MBTUD,248397.0,250585.23
2025-02-27,Demanda_Industrial_Total_MBTUD,242158.0,247630.38
2025-02-28,Demanda_Industrial_Total_MBTUD,244189.0,246807.61
2025-03-03,Demanda_Industrial_Total_MBTUD,230263.0,234250.55
2025-03-04,Demanda_Industrial_Total_MBTUD,239877.0,241757.56
2025-03-05,Demanda_Industrial_Total_MBTUD,242432.0,246774.56
2025-03-06,Demanda_Industrial_Total_MBTUD,247836.0,248581.12
2025-03-07,Demanda_Industrial_Total_MBTUD,246249.0,247787.73
2025-03-10,Demanda_Industrial_Total_MBTUD,241938.0,244322.97
2025-03-11,Demanda_Industrial_Total_MBTUD,239890.0,243012.42
2025-03-12,Demanda_Industrial_Total_MBTUD,237699.0,241439.17
2025-03-13,Demanda_Industrial_Total_MBTUD,240515.0,244047.9
2025-03-14,Demanda_Industrial_Total_MBTUD,242263.0,245619.64
2025-03-17,Demanda_Industrial_Total_MBTUD,236657.0,241764.27
2025-03-18,Demanda_Industrial_Total_MBTUD,243223.0,246001.39
2025-03-19,Demanda_Industrial_Total_MBTUD,249795.0,253663.22
2025-03-20,Demanda_Industrial_Total_MBTUD,251091.0,253651.86
2025-03-21,Demanda_Industrial_Total_MBTUD,246121.0,250490.16
2025-03-24,Demanda_Industrial_Total_MBTUD,214603.0,215563.56
2025-03-25,Demanda_Industrial_Total_MBTUD,241049.0,244083.61
2025-03-26,Demanda_Industrial_Total_MBTUD,243655.0,248662.97
2025-03-27,Demanda_Industrial_Total_MBTUD,241951.0,246301.55
2025-03-28,Demanda_Industrial_Total_MBTUD,241003.0,244137.88
2025-03-31,Demanda_Industrial_Total_MBTUD,229528.0,237534.8
2025-04-01,Demanda_Industrial_Total_MBTUD,237097.0,243006.58
2025-04-02,Demanda_Industrial_Total_MBTUD,235416.0,241500.66
2025-04-03,Demanda_Industrial_Total_MBTUD,237790.0,242291.11
2025-04-04,Demanda_Industrial_Total_MBTUD,240563.0,246665.0
2025-04-07,Demanda_Industrial_Total_MBTUD,234505.0,240029.11
2025-04-08,Demanda_Industrial_Total_MBTUD,238875.0,243340.22
2025-04-09,Demanda_Industrial_Total_MBTUD,234701.0,240291.28
2025-04-10,Demanda_Industrial_Total_MBTUD,239934.0,243729.73
2025-04-11,Demanda_Industrial_Total_MBTUD,244755.0,249847.22
2025-04-14,Demanda_Industrial_Total_MBTUD,238701.0,242867.53
2025-04-15,Demanda_Industrial_Total_MBTUD,240644.0,243415.48
2025-04-16,Demanda_Industrial_Total_MBTUD,226894.0,234241.05
2025-04-17,Demanda_Industrial_Total_MBTUD,194138.0,193003.53
2025-04-21,Demanda_Industrial_Total_MBTUD,233541.0,240835.81
2025-04-22,Demanda_Industrial_Total_MBTUD,241936.0,243598.66
2025-04-23,Demanda_Industrial_Total_MBTUD,239484.0,242680.56
2025-04-24,Demanda_Industrial_Total_MBTUD,241382.0,244269.88
2025-04-25,Demanda_Industrial_Total_MBTUD,243625.0,248352.23
2025-04-28,Demanda_Industrial_Total_MBTUD,245623.0,249213.14
2025-04-29,Demanda_Industrial_Total_MBTUD,237278.0,240721.52
2025-04-30,Demanda_Industrial_Total_MBTUD,231529.0,238912.72
2025-05-01,Demanda_Industrial_Total_MBTUD,221861.0,226238.33
2025-05-02,Demanda_Industrial_Total_MBTUD,234600.0,238772.88
2025-05-05,Demanda_Industrial_Total_MBTUD,239356.0,242245.86
2025-05-06,Demanda_Industrial_Total_MBTUD,241413.0,244103.19
2025-05-07,Demanda_Industrial_Total_MBTUD,245382.0,249275.19
2025-05-08,Demanda_Industrial_Total_MBTUD,242574.0,246564.98
2025-05-09,Demanda_Industrial_Total_MBTUD,243415.0,249016.39
2025-05-12,Demanda_Industrial_Total_MBTUD,235656.0,240548.17
2025-05-13,Demanda_Industrial_Total_MBTUD,241931.0,244791.66
2025-05-14,Demanda_Industrial_Total_MBTUD,243152.0,245767.8
2025-05-15,Demanda_Industrial_Total_MBTUD,244140.0,248464.77
2025-05-16,Demanda_Industrial_Total_MBTUD,240209.0,243528.52
2025-05-19,Demanda_Industrial_Total_MBTUD,235219.0,239026.0
2025-05-20,Demanda_Industrial_Total_MBTUD,243460.0,246846.2
2025-05-21,Demanda_Industrial_Total_MBTUD,245449.0,249062.84
2025-05-22,Demanda_Industrial_Total_MBTUD,244166.0,245616.39
2025-05-23,Demanda_Industrial_Total_MBTUD,245371.0,248373.0
2025-05-27,Demanda_Industrial_Total_MBTUD,232164.0,238982.61
2025-05-28,Demanda_Industrial_Total_MBTUD,234011.0,238498.34
2025-05-29,Demanda_Industrial_Total_MBTUD,228070.0,235449.64
2025-05-30,Demanda_Industrial_Total_MBTUD,224702.0,233051.81
2025-06-02,Demanda_Industrial_Total_MBTUD,211268.0,215436.1
2025-06-03,Demanda_Industrial_Total_MBTUD,227494.0,234493.83
2025-06-04,Demanda_Industrial_Total_MBTUD,232084.0,237916.58
2025-06-05,Demanda_Industrial_Total_MBTUD,237379.0,240993.38
2025-06-06,Demanda_Industrial_Total_MBTUD,242035.0,244473.4
2025-06-09,Demanda_Industrial_Total_MBTUD,237084.0,241147.03
2025-06-10,Demanda_Industrial_Total_MBTUD,246313.0,245047.61
2025-06-11,Demanda_Industrial_Total_MBTUD,251208.0,249554.45
2025-06-12,Demanda_Industrial_Total_MBTUD,243500.0,245506.61
2025-06-13,Demanda_Industrial_Total_MBTUD,247875.0,247546.6
2025-06-16,Demanda_Industrial_Total_MBTUD,239730.0,242268.5
2025-06-17,Demanda_Industrial_Total_MBTUD,244224.0,245285.28
2025-06-18,Demanda_Industrial_Total_MBTUD,244916.0,245679.67
2025-06-19,Demanda_Industrial_Total_MBTUD,240498.0,242256.48
2025-06-20,Demanda_Industrial_Total_MBTUD,249509.0,250069.64
2025-06-23,Demanda_Industrial_Total_MBTUD,193451.0,199393.66
2025-06-24,Demanda_Industrial_Total_MBTUD,234279.0,237681.05
2025-06-25,Demanda_Industrial_Total_MBTUD,240882.0,242328.39
2025-06-26,Demanda_Industrial_Total_MBTUD,240227.0,242197.31
2025-06-27,Demanda_Industrial_Total_MBTUD,239874.0,241875.81
2025-06-30,Demanda_Industrial_Total_MBTUD,209844.0,210286.8
2025-07-01,Demanda_Industrial_Total_MBTUD,240697.0,240680.02
2025-07-02,Demanda_Industrial_Total_MBTUD,241028.0,244876.5
2025-07-03,Demanda_Industrial_Total_MBTUD,234879.0,240124.53
2025-07-04,Demanda_Industrial_Total_MBTUD,238183.0,243323.44
2025-07-07,Demanda_Industrial_Total_MBTUD,238995.0,242157.03
2025-07-08,Demanda_Industrial_Total_MBTUD,243644.0,246115.42
2025-07-09,Demanda_Industrial_Total_MBTUD,246008.0,248072.0
2025-07-10,Demanda_Industrial_Total_MBTUD,248935.0,249984.14
2025-07-11,Demanda_Industrial_Total_MBTUD,250539.0,252734.27
2025-07-14,Demanda_Industrial_Total_MBTUD,243015.0,244952.69
2025-07-15,Demanda_Industrial_Total_MBTUD,246442.0,246347.81
2025-07-16,Demanda_Industrial_Total_MBTUD,242958.0,243887.58
2025-07-17,Demanda_Industrial_Total_MBTUD,247645.0,249354.75
2025-07-18,Demanda_Industrial_Total_MBTUD,245650.0,245538.97
2025-07-21,Demanda_Industrial_Total_MBTUD,238689.0,240693.69
2025-07-22,Demanda_Industrial_Total_MBTUD,239888.0,243027.42
2025-07-23,Demanda_Industrial_Total_MBTUD,240728.0,244871.34
2025-07-24,Demanda_Industrial_Total_MBTUD,236060.0,241811.72
2025-07-25,Demanda_Industrial_Total_MBTUD,236552.0,241113.94
2025-07-28,Demanda_Industrial_Total_MBTUD,229474.0,234361.78
2025-07-29,Demanda_Industrial_Total_MBTUD,238553.0,240214.0
2025-07-30,Demanda_Industrial_Total_MBTUD,235259.0,239973.66
2025-07-31,Demanda_Industrial_Total_MBTUD,234611.0,238731.98
2025-08-01,Demanda_Industrial_Total_MBTUD,234213.0,240008.44
2025-08-04,Demanda_Industrial_Total_MBTUD,228569.0,235756.77
2025-08-05,Demanda_Industrial_Total_MBTUD,244185.0,244697.69
2025-08-06,Demanda_Industrial_Total_MBTUD,247122.0,246924.88
2025-08-07,Demanda_Industrial_Total_MBTUD,232838.0,235446.22
2025-08-08,Demanda_Industrial_Total_MBTUD,242125.0,243352.34
2025-08-11,Demanda_Industrial_Total_MBTUD,239865.0,243431.38
2025-08-12,Demanda_Industrial_Total_MBTUD,243813.0,245330.52
2025-08-13,Demanda_Industrial_Total_MBTUD,246387.0,247719.16
2025-08-14,Demanda_Industrial_Total_MBTUD,248101.0,248687.8
2025-08-15,Demanda_Industrial_Total_MBTUD,246825.0,248437.89
2025-08-18,Demanda_Industrial_Total_MBTUD,213626.0,216320.66
2025-08-19,Demanda_Industrial_Total_MBTUD,237829.0,241438.44
2025-08-20,Demanda_Industrial_Total_MBTUD,235867.0,240694.78
2025-08-21,Demanda_Industrial_Total_MBTUD,234685.0,239000.19
2025-08-22,Demanda_Industrial_Total_MBTUD,229803.0,236887.31
2025-08-25,Demanda_Industrial_Total_MBTUD,223949.0,232380.66
2025-08-26,Demanda_Industrial_Total_MBTUD,234755.0,238911.02
2025-08-27,Demanda_Industrial_Total_MBTUD,233528.0,238669.62
2025-08-28,Demanda_Industrial_Total_MBTUD,237256.0,241355.44
2025-08-29,Demanda_Industrial_Total_MBTUD,229928.0,235696.8
2025-09-01,Demanda_Industrial_Total_MBTUD,216559.0,221120.6
2025-09-02,Demanda_Industrial_Total_MBTUD,228416.0,234934.89
2025-09-03,Demanda_Industrial_Total_MBTUD,240092.0,238180.11
2025-09-04,Demanda_Industrial_Total_MBTUD,236752.0,240019.19
2025-09-05,Demanda_Industrial_Total_MBTUD,233888.0,239724.7
2025-09-08,Demanda_Industrial_Total_MBTUD,233099.0,239697.88
2025-09-09,Demanda_Industrial_Total_MBTUD,233424.0,239450.14
2025-09-10,Demanda_Industrial_Total_MBTUD,230223.0,235170.86
2025-09-11,Demanda_Industrial_Total_MBTUD,237695.0,242337.62
2025-09-12,Demanda_Industrial_Total_MBTUD,241589.0,245263.86
2025-09-15,Demanda_Industrial_Total_MBTUD,232358.0,233742.81
2025-09-16,Demanda_Industrial_Total_MBTUD,229527.0,237466.12
2025-09-17,Demanda_Industrial_Total_MBTUD,235631.0,241505.25
2025-09-18,Demanda_Industrial_Total_MBTUD,235233.0,241632.36
2025-09-19,Demanda_Industrial_Total_MBTUD,231578.0,239325.47
2025-09-22,Demanda_Industrial_Total_MBTUD,226223.0,234595.53
2025-09-23,Demanda_Industrial_Total_MBTUD,255801.0,243989.62
2025-09-24,Demanda_Industrial_Total_MBTUD,260865.0,244698.66
2025-09-25,Demanda_Industrial_Total_MBTUD,265498.0,248155.38
2025-09-26,Demanda_Industrial_Total_MBTUD,260047.0,247979.78
2025-09-29,Demanda_Industrial_Total_MBTUD,225499.0,233998.92
2025-09-30,Demanda_Industrial_Total_MBTUD,230766.0,238430.39
2025-10-01,Demanda_Industrial_Total_MBTUD,226953.0,233825.75
2025-10-02,Demanda_Industrial_Total_MBTUD,232603.0,238808.98
2025-10-03,Demanda_Industrial_Total_MBTUD,232134.0,236989.02
2025-10-06,Demanda_Industrial_Total_MBTUD,223475.0,230952.14
2025-10-07,Demanda_Industrial_Total_MBTUD,233928.0,239486.25
2025-10-08,Demanda_Industrial_Total_MBTUD,232943.0,238596.05
2025-10-09,Demanda_Industrial_Total_MBTUD,231522.0,236431.8
2025-10-10,Demanda_Industrial_Total_MBTUD,203984.0,212905.98
2025-10-13,Demanda_Industrial_Total_MBTUD,182227.0,193515.7
2025-10-14,Demanda_Industrial_Total_MBTUD,203837.0,207245.94
2025-10-15,Demanda_Industrial_Total_MBTUD,229610.0,236415.03
2025-10-16,Demanda_Industrial_Total_MBTUD,226321.0,233446.03
2025-10-17,Demanda_Industrial_Total_MBTUD,234178.0,237782.36
2025-10-20,Demanda_Industrial_Total_MBTUD,224337.0,231732.83
2025-10-21,Demanda_Industrial_Total_MBTUD,232034.0,235213.16
2025-10-22,Demanda_Industrial_Total_MBTUD,229087.0,235647.97
2025-10-23,Demanda_Industrial_Total_MBTUD,232953.0,238336.14
2025-10-24,Demanda_Industrial_Total_MBTUD,235381.0,239375.36
2025-10-27,Demanda_Industrial_Total_MBTUD,228812.0,235240.44
2024-09-04,Demanda_Refineria_Total_MBTUD,114721.0,119706.66
2024-09-05,Demanda_Refineria_Total_MBTUD,116731.0,120608.766
2024-09-06,Demanda_Refineria_Total_MBTUD,116985.0,119990.73
2024-09-09,Demanda_Refineria_Total_MBTUD,114268.0,116776.03
2024-09-10,Demanda_Refineria_Total_MBTUD,105092.0,109153.625
2024-09-11,Demanda_Refineria_Total_MBTUD,107071.0,109293.04
2024-09-12,Demanda_Refineria_Total_MBTUD,110299.0,112467.914
2024-09-13,Demanda_Refineria_Total_MBTUD,112726.0,111029.28
2024-09-16,Demanda_Refineria_Total_MBTUD,131336.0,127250.28
2024-09-17,Demanda_Refineria_Total_MBTUD,134378.0,129839.34
2024-09-18,Demanda_Refineria_Total_MBTUD,131101.0,131757.56
2024-09-19,Demanda_Refineria_Total_MBTUD,132594.0,133618.94
2024-09-20,Demanda_Refineria_Total_MBTUD,135617.0,135414.27
2024-09-23,Demanda_Refineria_Total_MBTUD,131654.0,133757.84
2024-09-24,Demanda_Refineria_Total_MBTUD,126172.0,128175.27
2024-09-25,Demanda_Refineria_Total_MBTUD,127157.0,128807.55
2024-09-26,Demanda_Refineria_Total_MBTUD,135020.0,132769.8
2024-09-27,Demanda_Refineria_Total_MBTUD,130779.0,131276.77
2024-09-30,Demanda_Refineria_Total_MBTUD,133398.0,131983.75
2024-10-01,Demanda_Refineria_Total_MBTUD,135300.0,133041.6
2024-10-02,Demanda_Refineria_Total_MBTUD,134819.0,132163.38
2024-10-03,Demanda_Refineria_Total_MBTUD,133474.0,132350.19
2024-10-04,Demanda_Refineria_Total_MBTUD,132692.0,130316.445
2024-10-07,Demanda_Refineria_Total_MBTUD,149999.0,145658.28
2024-10-08,Demanda_Refineria_Total_MBTUD,151899.0,146980.6
2024-10-09,Demanda_Refineria_Total_MBTUD,137889.0,138403.23
2024-10-10,Demanda_Refineria_Total_MBTUD,135632.0,135948.98
2024-10-11,Demanda_Refineria_Total_MBTUD,131603.0,132138.78
2024-10-14,Demanda_Refineria_Total_MBTUD,127313.0,129015.836
2024-10-15,Demanda_Refineria_Total_MBTUD,127253.0,129762.13
2024-10-16,Demanda_Refineria_Total_MBTUD,133695.0,134302.95
2024-10-17,Demanda_Refineria_Total_MBTUD,135192.0,133789.8
2024-10-18,Demanda_Refineria_Total_MBTUD,144493.0,141169.97
2024-10-21,Demanda_Refineria_Total_MBTUD,151149.0,146891.73
2024-10-22,Demanda_Refineria_Total_MBTUD,150166.0,146006.19
2024-10-23,Demanda_Refineria_Total_MBTUD,150340.0,146015.67
2024-10-24,Demanda_Refineria_Total_MBTUD,151477.0,148668.77
2024-10-25,Demanda_Refineria_Total_MBTUD,151181.0,149434.66
2024-10-28,Demanda_Refineria_Total_MBTUD,146896.0,148242.12
2024-10-29,Demanda_Refineria_Total_MBTUD,141862.0,143017.45
2024-10-30,Demanda_Refineria_Total_MBTUD,133157.0,136307.12
2024-10-31,Demanda_Refineria_Total_MBTUD,131186.0,134144.34
2024-11-01,Demanda_Refineria_Total_MBTUD,136627.0,137188.25
2024-11-04,Demanda_Refineria_Total_MBTUD,130748.0,131865.88
2024-11-05,Demanda_Refineria_Total_MBTUD,142881.0,142790.77
2024-11-06,Demanda_Refineria_Total_MBTUD,146981.0,144535.61
2024-11-07,Demanda_Refineria_Total_MBTUD,152928.0,150824.34
2024-11-08,Demanda_Refineria_Total_MBTUD,144039.0,143121.84
2024-11-11,Demanda_Refineria_Total_MBTUD,152655.0,152380.84
2024-11-12,Demanda_Refineria_Total_MBTUD,144324.0,144954.92
2024-11-13,Demanda_Refineria_Total_MBTUD,142906.0,143799.17
2024-11-14,Demanda_Refineria_Total_MBTUD,149785.0,149462.94
2024-11-15,Demanda_Refineria_Total_MBTUD,152242.0,150929.16
2024-11-18,Demanda_Refineria_Total_MBTUD,148673.0,148567.66
2024-11-19,Demanda_Refineria_Total_MBTUD,154552.0,154195.39
2024-11-20,Demanda_Refineria_Total_MBTUD,155484.0,154498.33
2024-11-21,Demanda_Refineria_Total_MBTUD,144957.0,145676.62
2024-11-22,Demanda_Refineria_Total_MBTUD,146973.0,147757.05
2024-11-25,Demanda_Refineria_Total_MBTUD,138245.0,140088.62
2024-11-26,Demanda_Refineria_Total_MBTUD,138327.0,139866.38
2024-11-27,Demanda_Refineria_Total_MBTUD,132540.0,135583.38
2024-11-29,Demanda_Refineria_Total_MBTUD,122213.0,128093.49
2024-12-02,Demanda_Refineria_Total_MBTUD,141422.0,141150.22
2024-12-03,Demanda_Refineria_Total_MBTUD,144201.0,142902.14
2024-12-04,Demanda_Refineria_Total_MBTUD,141231.0,141047.8
2024-12-05,Demanda_Refineria_Total_MBTUD,135647.0,136903.03
2024-12-06,Demanda_Refineria_Total_MBTUD,143946.0,143232.0
2024-12-09,Demanda_Refineria_Total_MBTUD,149165.0,148116.23
2024-12-10,Demanda_Refineria_Total_MBTUD,154275.0,153573.48
2024-12-11,Demanda_Refineria_Total_MBTUD,153867.0,153723.5
2024-12-12,Demanda_Refineria_Total_MBTUD,149123.0,149504.0
2024-12-13,Demanda_Refineria_Total_MBTUD,147493.0,148374.77
2024-12-16,Demanda_Refineria_Total_MBTUD,147931.0,148519.72
2024-12-17,Demanda_Refineria_Total_MBTUD,141520.0,143685.81
2024-12-18,Demanda_Refineria_Total_MBTUD,145482.0,146163.86
2024-12-19,Demanda_Refineria_Total_MBTUD,148226.0,148548.08
2024-12-20,Demanda_Refineria_Total_MBTUD,145296.0,145270.66
2024-12-23,Demanda_Refineria_Total_MBTUD,145676.0,146238.34
2024-12-24,Demanda_Refineria_Total_MBTUD,147464.0,147735.73
2024-12-26,Demanda_Refineria_Total_MBTUD,143068.0,143670.61
2024-12-27,Demanda_Refineria_Total_MBTUD,148362.0,148371.64
2024-12-30,Demanda_Refineria_Total_MBTUD,143519.0,143721.64
2024-12-31,Demanda_Refineria_Total_MBTUD,139135.0,140525.86
2025-01-02,Demanda_Refineria_Total_MBTUD,139049.0,139492.23
2025-01-03,Demanda_Refineria_Total_MBTUD,138847.0,139409.92
2025-01-06,Demanda_Refineria_Total_MBTUD,143981.0,143526.3
2025-01-07,Demanda_Refineria_Total_MBTUD,146269.0,146033.61
2025-01-08,Demanda_Refineria_Total_MBTUD,148037.0,146145.47
2025-01-09,Demanda_Refineria_Total_MBTUD,137123.0,137442.48
